sid,sub,pid,pred,oid,obj,class,score,,paths
413832,dbr:Bill_Clinton,571,dbo:spouse,1778951,dbr:Michelle_Obama,0,0.161473755,286,"['dbr:Bill_Clinton\n', 'dbr:Spin_(1995_film)\n', 'dbr:Laura_Bush\n', 'dbr:Michelle_Obama\n']"
1036228,dbr:George_W._Bush,571,dbo:spouse,1778951,dbr:Michelle_Obama,0,0.257044844,287,"['dbr:George_W._Bush\n', 'dbr:Laura_Bush\n', 'dbr:Michelle_Obama\n']"
360813,dbr:Barack_Obama,571,dbo:spouse,1778951,dbr:Michelle_Obama,1,0.339453666,288,"['dbr:Barack_Obama\n', 'dbr:Family_of_Barack_Obama\n', 'dbr:Michelle_Obama\n']"
2245582,dbr:Ronald_Reagan,571,dbo:spouse,958544,dbr:Florence_Harding,0,0.087834015,29,"['dbr:Ronald_Reagan\n', 'db:ontology/OfficeHolder\n', 'dbr:Florence_Harding\n']"
1170654,dbr:Herbert_Hoover,571,dbo:spouse,826472,dbr:Edith_Bolling_Galt_Wilson,0,0.150083436,3,"['dbr:Herbert_Hoover\n', 'dbr:Warren_G._Harding\n', 'dbr:Florence_Harding\n', 'dbr:Edith_Bolling_Galt_Wilson\n']"
1032631,dbr:George_H._W._Bush,571,dbo:spouse,958544,dbr:Florence_Harding,0,0.087834015,30,"['dbr:George_H._W._Bush\n', 'db:ontology/OfficeHolder\n', 'dbr:Florence_Harding\n']"
413832,dbr:Bill_Clinton,571,dbo:spouse,958544,dbr:Florence_Harding,0,0.097420039,31,"['dbr:Bill_Clinton\n', 'dbr:Mary_Ellen_Withrow\n', 'dbr:Marion_County,_Ohio\n', 'dbr:Marion,_Ohio\n', 'dbr:Florence_Harding\n']"
1036228,dbr:George_W._Bush,571,dbo:spouse,958544,dbr:Florence_Harding,0,0.087834015,32,"['dbr:George_W._Bush\n', 'db:ontology/OfficeHolder\n', 'dbr:Florence_Harding\n']"
360813,dbr:Barack_Obama,571,dbo:spouse,958544,dbr:Florence_Harding,0,0.121900593,33,"['dbr:Barack_Obama\n', 'dbr:White_House\n', 'dbr:Ellen_Axson_Wilson\n', 'dbr:Edith_Bolling_Galt_Wilson\n', 'dbr:Florence_Harding\n']"
2855700,dbr:Woodrow_Wilson,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.193840408,34,"['dbr:Woodrow_Wilson\n', 'dbr:Edith_Bolling_Galt_Wilson\n', 'dbr:Florence_Harding\n', 'dbr:Grace_Coolidge\n']"
2803138,dbr:Warren_G._Harding,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.324734205,35,"['dbr:Warren_G._Harding\n', 'dbr:Florence_Harding\n', 'dbr:Grace_Coolidge\n']"
520375,dbr:Calvin_Coolidge,571,dbo:spouse,1078757,dbr:Grace_Coolidge,1,0.302793107,36,"['dbr:Calvin_Coolidge\n', 'dbr:John_Coolidge\n', 'dbr:Grace_Coolidge\n']"
1170654,dbr:Herbert_Hoover,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.280508894,37,"['dbr:Herbert_Hoover\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
982697,dbr:Franklin_D._Roosevelt,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.148301873,38,"['dbr:Franklin_D._Roosevelt\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
1146400,dbr:Harry_S._Truman,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.148301873,39,"['dbr:Harry_S._Truman\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
982697,dbr:Franklin_D._Roosevelt,571,dbo:spouse,826472,dbr:Edith_Bolling_Galt_Wilson,0,0.196945864,4,"['dbr:Franklin_D._Roosevelt\n', 'dbr:Woodrow_Wilson\n', 'dbr:Edith_Bolling_Galt_Wilson\n']"
808950,dbr:Dwight_D._Eisenhower,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.167705191,40,"['dbr:Dwight_D._Eisenhower\n', 'dbr:Herbert_Hoover,_Jr.\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
1351832,dbr:John_F._Kennedy,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.148301873,41,"['dbr:John_F._Kennedy\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
1655502,dbr:Lyndon_B._Johnson,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.133743974,42,"['dbr:Lyndon_B._Johnson\n', 'dbr:J._Edgar_Hoover\n', 'dbr:Calvin_Coolidge\n', 'dbr:Grace_Coolidge\n']"
2208013,dbr:Richard_Nixon,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.133743974,43,"['dbr:Richard_Nixon\n', 'dbr:J._Edgar_Hoover\n', 'dbr:Calvin_Coolidge\n', 'dbr:Grace_Coolidge\n']"
1039239,dbr:Gerald_Ford,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.104425375,44,"['dbr:Gerald_Ford\n', 'dbr:Betty_Ford\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
1334643,dbr:Jimmy_Carter,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.113347267,45,"['dbr:Jimmy_Carter\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
2245582,dbr:Ronald_Reagan,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.10380578,46,"['dbr:Ronald_Reagan\n', 'dbr:Nancy_Reagan\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
1032631,dbr:George_H._W._Bush,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.10122997,47,"['dbr:George_H._W._Bush\n', 'dbr:Barbara_Bush\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n']"
413832,dbr:Bill_Clinton,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.120975614,48,"['dbr:Bill_Clinton\n', 'dbr:Fred_I._Parker\n', 'dbr:Burlington,_Vermont\n', 'dbr:Grace_Coolidge\n']"
1036228,dbr:George_W._Bush,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.101260012,49,"['dbr:George_W._Bush\n', 'dbr:Peter_W._Hall\n', 'dbr:Fred_I._Parker\n', 'dbr:Burlington,_Vermont\n', 'dbr:Grace_Coolidge\n']"
1146400,dbr:Harry_S._Truman,571,dbo:spouse,826472,dbr:Edith_Bolling_Galt_Wilson,0,0.103492832,5,"['dbr:Harry_S._Truman\n', 'dbr:Franklin_D._Roosevelt\n', 'dbr:Woodrow_Wilson\n', 'dbr:Edith_Bolling_Galt_Wilson\n']"
360813,dbr:Barack_Obama,571,dbo:spouse,1078757,dbr:Grace_Coolidge,0,0.097939928,50,"['dbr:Barack_Obama\n', 'dbr:Patrick_Fitzgerald\n', 'dbr:Amherst_College\n', 'dbr:John_Coolidge\n', 'dbr:Grace_Coolidge\n']"
2855700,dbr:Woodrow_Wilson,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.139396406,51,"['dbr:Woodrow_Wilson\n', 'dbr:Milton_A._Romjue\n', 'dbr:Herbert_Hoover\n', 'dbr:Lou_Henry_Hoover\n']"
2803138,dbr:Warren_G._Harding,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.213270571,52,"['dbr:Warren_G._Harding\n', 'dbr:Herbert_Hoover\n', 'dbr:Lou_Henry_Hoover\n']"
520375,dbr:Calvin_Coolidge,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.29429983,53,"['dbr:Calvin_Coolidge\n', 'dbr:Grace_Coolidge\n', 'dbr:Lou_Henry_Hoover\n']"
1170654,dbr:Herbert_Hoover,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,1,0.419059784,54,"['dbr:Herbert_Hoover\n', 'dbr:De_re_metallica\n', 'dbr:Lou_Henry_Hoover\n']"
982697,dbr:Franklin_D._Roosevelt,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.239345887,55,"['dbr:Franklin_D._Roosevelt\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n']"
1146400,dbr:Harry_S._Truman,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.239345887,56,"['dbr:Harry_S._Truman\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n']"
808950,dbr:Dwight_D._Eisenhower,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.29429983,57,"['dbr:Dwight_D._Eisenhower\n', 'dbr:Herbert_Hoover,_Jr.\n', 'dbr:Lou_Henry_Hoover\n']"
1351832,dbr:John_F._Kennedy,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.239345887,58,"['dbr:John_F._Kennedy\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n']"
1655502,dbr:Lyndon_B._Johnson,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.159808348,59,"['dbr:Lyndon_B._Johnson\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n']"
808950,dbr:Dwight_D._Eisenhower,571,dbo:spouse,826472,dbr:Edith_Bolling_Galt_Wilson,0,0.095783776,6,"['dbr:Dwight_D._Eisenhower\n', 'dbr:Herbert_Hoover,_Jr.\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Grace_Coolidge\n', 'dbr:Florence_Harding\n', 'dbr:Edith_Bolling_Galt_Wilson\n']"
2208013,dbr:Richard_Nixon,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.16618805,60,"['dbr:Richard_Nixon\n', 'dbr:Quakers\n', 'dbr:Lou_Henry_Hoover\n']"
1039239,dbr:Gerald_Ford,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.14262757,61,"['dbr:Gerald_Ford\n', 'dbr:Betty_Ford\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n']"
1334643,dbr:Jimmy_Carter,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.159808348,62,"['dbr:Jimmy_Carter\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Lou_Henry_Hoover\n']"
2245582,dbr:Ronald_Reagan,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.141474221,63,"['dbr:Ronald_Reagan\n', 'dbr:Nancy_Reagan\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n']"
1032631,dbr:George_H._W._Bush,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.13673254,64,"['dbr:George_H._W._Bush\n', 'dbr:Barbara_Bush\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n']"
413832,dbr:Bill_Clinton,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.093773232,65,"['dbr:Bill_Clinton\n', 'dbr:Fred_I._Parker\n', 'dbr:Burlington,_Vermont\n', 'dbr:Grace_Coolidge\n', 'dbr:Lou_Henry_Hoover\n']"
1036228,dbr:George_W._Bush,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.13673254,66,"['dbr:George_W._Bush\n', 'dbr:Barbara_Bush\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n']"
360813,dbr:Barack_Obama,571,dbo:spouse,1635590,dbr:Lou_Henry_Hoover,0,0.102056909,67,"['dbr:Barack_Obama\n', 'dbr:The_After_Party:_The_Last_Party_3\n', 'dbr:Barbara_Bush\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Lou_Henry_Hoover\n']"
2855700,dbr:Woodrow_Wilson,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.179052072,68,"['dbr:Woodrow_Wilson\n', 'dbr:Franklin_D._Roosevelt\n', 'dbr:Eleanor_Roosevelt\n']"
2803138,dbr:Warren_G._Harding,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.13785823,69,"['dbr:Warren_G._Harding\n', 'dbr:Herbert_Hoover\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Eleanor_Roosevelt\n']"
1351832,dbr:John_F._Kennedy,571,dbo:spouse,826472,dbr:Edith_Bolling_Galt_Wilson,0,0.093105553,7,"['dbr:John_F._Kennedy\n', 'dbr:Cyrus_Vance\n', 'dbr:John_W._Davis\n', 'dbr:Woodrow_Wilson\n', 'dbr:Edith_Bolling_Galt_Wilson\n']"
520375,dbr:Calvin_Coolidge,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.167705191,70,"['dbr:Calvin_Coolidge\n', 'dbr:Grace_Coolidge\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Eleanor_Roosevelt\n']"
1170654,dbr:Herbert_Hoover,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.280508894,71,"['dbr:Herbert_Hoover\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Eleanor_Roosevelt\n']"
982697,dbr:Franklin_D._Roosevelt,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,1,0.590616109,72,"['dbr:Franklin_D._Roosevelt\n', 'dbr:Anna_Roosevelt_Halsted\n', 'dbr:Eleanor_Roosevelt\n']"
1146400,dbr:Harry_S._Truman,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,1,0.286951732,73,"['dbr:Harry_S._Truman\n', 'dbr:Bess_Truman\n', 'dbr:Eleanor_Roosevelt\n']"
808950,dbr:Dwight_D._Eisenhower,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.180398128,74,"['dbr:Dwight_D._Eisenhower\n', 'dbr:Harry_S._Truman\n', 'dbr:Eleanor_Roosevelt\n']"
1351832,dbr:John_F._Kennedy,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,1,0.13379912,75,"['dbr:John_F._Kennedy\n', 'dbr:Jacqueline_Kennedy_Onassis\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Eleanor_Roosevelt\n']"
1655502,dbr:Lyndon_B._Johnson,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.324734205,76,"['dbr:Lyndon_B._Johnson\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n']"
2208013,dbr:Richard_Nixon,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.179715569,77,"['dbr:Richard_Nixon\n', 'dbr:Virginia_Knauer\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n']"
1039239,dbr:Gerald_Ford,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.179715569,78,"['dbr:Gerald_Ford\n', 'dbr:Virginia_Knauer\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n']"
1334643,dbr:Jimmy_Carter,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.324734205,79,"['dbr:Jimmy_Carter\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n']"
1655502,dbr:Lyndon_B._Johnson,571,dbo:spouse,826472,dbr:Edith_Bolling_Galt_Wilson,0,0.093105553,8,"['dbr:Lyndon_B._Johnson\n', 'dbr:Cyrus_Vance\n', 'dbr:John_W._Davis\n', 'dbr:Woodrow_Wilson\n', 'dbr:Edith_Bolling_Galt_Wilson\n']"
2245582,dbr:Ronald_Reagan,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.179715569,80,"['dbr:Ronald_Reagan\n', 'dbr:Virginia_Knauer\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n']"
1032631,dbr:George_H._W._Bush,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.13673254,81,"['dbr:George_H._W._Bush\n', 'dbr:Barbara_Bush\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Eleanor_Roosevelt\n']"
413832,dbr:Bill_Clinton,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.100685179,82,"['dbr:Bill_Clinton\n', 'dbr:William_J._Hughes\n', 'dbr:Episcopal_Church_(United_States)\n', 'dbr:Eleanor_Roosevelt\n']"
1036228,dbr:George_W._Bush,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.13673254,83,"['dbr:George_W._Bush\n', 'dbr:Barbara_Bush\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Eleanor_Roosevelt\n']"
360813,dbr:Barack_Obama,571,dbo:spouse,840979,dbr:Eleanor_Roosevelt,0,0.102199595,84,"['dbr:Barack_Obama\n', 'dbr:John_T._Morton\n', 'dbr:University_of_Virginia_School_of_Law\n', 'dbr:Franklin_Delano_Roosevelt,_Jr.\n', 'dbr:Eleanor_Roosevelt\n']"
2855700,dbr:Woodrow_Wilson,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.115534936,85,"['dbr:Woodrow_Wilson\n', 'dbr:Ellen_Axson_Wilson\n', 'dbr:Helen_Herron_Taft\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Bess_Truman\n']"
2803138,dbr:Warren_G._Harding,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.100008747,86,"['dbr:Warren_G._Harding\n', 'dbr:Charles_G._Dawes\n', 'dbr:Caro_Dawes\n', 'dbr:Mariette_Rheiner_Garner\n', 'dbr:Ilo_Wallace\n', 'dbr:Bess_Truman\n']"
520375,dbr:Calvin_Coolidge,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.123331264,87,"['dbr:Calvin_Coolidge\n', 'dbr:J._Edgar_Hoover\n', 'dbr:Harry_S._Truman\n', 'dbr:Bess_Truman\n']"
1170654,dbr:Herbert_Hoover,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.148301873,88,"['dbr:Herbert_Hoover\n', 'dbr:Lou_Henry_Hoover\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Bess_Truman\n']"
982697,dbr:Franklin_D._Roosevelt,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.239345887,89,"['dbr:Franklin_D._Roosevelt\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Bess_Truman\n']"
2208013,dbr:Richard_Nixon,571,dbo:spouse,826472,dbr:Edith_Bolling_Galt_Wilson,0,0.092495196,9,"['dbr:Richard_Nixon\n', 'dbr:James_Q._Reber\n', 'dbr:Washington,_D.C.\n', 'dbr:Edith_Bolling_Galt_Wilson\n']"
1146400,dbr:Harry_S._Truman,571,dbo:spouse,403020,dbr:Bess_Truman,1,0.280508894,90,"['dbr:Harry_S._Truman\n', 'dbr:Margaret_Truman\n', 'dbr:Bess_Truman\n']"
808950,dbr:Dwight_D._Eisenhower,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.280508894,91,"['dbr:Dwight_D._Eisenhower\n', 'dbr:Mamie_Eisenhower\n', 'dbr:Bess_Truman\n']"
1351832,dbr:John_F._Kennedy,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.239345887,92,"['dbr:John_F._Kennedy\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Bess_Truman\n']"
1655502,dbr:Lyndon_B._Johnson,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.159808348,93,"['dbr:Lyndon_B._Johnson\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Bess_Truman\n']"
2208013,dbr:Richard_Nixon,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.174871067,94,"['dbr:Richard_Nixon\n', 'dbr:Pat_Nixon\n', 'dbr:Jane_Hadley_Barkley\n', 'dbr:Bess_Truman\n']"
1039239,dbr:Gerald_Ford,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.14262757,95,"['dbr:Gerald_Ford\n', 'dbr:Betty_Ford\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Bess_Truman\n']"
1334643,dbr:Jimmy_Carter,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.159808348,96,"['dbr:Jimmy_Carter\n', 'dbr:Esther_Peterson\n', 'dbr:Eleanor_Roosevelt\n', 'dbr:Bess_Truman\n']"
2245582,dbr:Ronald_Reagan,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.141474221,97,"['dbr:Ronald_Reagan\n', 'dbr:Nancy_Reagan\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Bess_Truman\n']"
1032631,dbr:George_H._W._Bush,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.13673254,98,"['dbr:George_H._W._Bush\n', 'dbr:Barbara_Bush\n', 'dbr:First_Lady_of_the_United_States\n', 'dbr:Bess_Truman\n']"
413832,dbr:Bill_Clinton,571,dbo:spouse,403020,dbr:Bess_Truman,0,0.100685179,99,"['dbr:Bill_Clinton\n', 'dbr:William_J._Hughes\n', 'dbr:Episcopal_Church_(United_States)\n', 'dbr:Bess_Truman\n']"
